Date,SO2,NOx,RSPM,AQI,Area
13-02-2017,15,57,94.0,94.0,Karvegar
14-02-2017,9,39,92.0,92.0,Karvegar
15-02-2017,10,41,86.0,86.0,Karvegar
16-02-2017,14,55,103.0,102.0,Karvegar
17-02-2017,10,41,107.0,105.0,Karvegar
18-02-2017,11,46,90.0,90.0,Karvegar
19-02-2017,17,65,75.0,81.0,Karvegar
20-02-2017,23,87,66.0,107.0,Karvegar
21-02-2017,22,81,56.0,101.0,Karvegar
22-02-2017,16,61,61.0,76.0,Karvegar
23-02-2017,20,75,74.0,94.0,Karvegar
24-02-2017,17,64,76.0,80.0,Karvegar
25-02-2017,12,47,88.0,88.0,Karvegar
26-02-2017,15,60,84.0,84.0,Karvegar
27-02-2017,15,57,83.0,83.0,Karvegar
28-02-2017,11,37,86.0,86.0,Karvegar
01-03-2017,16,51,81.0,81.0,Karvegar
02-03-2017,29,86,76.0,106.0,Karvegar
03-03-2017,22,67,83.0,84.0,Karvegar
04-03-2017,28,84,74.0,104.0,Karvegar
05-03-2017,38,112,62.0,132.0,Karvegar
06-03-2017,26,78,67.0,98.0,Karvegar
07-03-2017,26,79,49.0,99.0,Karvegar
08-03-2017,12,41,62.0,62.0,Karvegar
09-03-2017,11,38,59.0,59.0,Karvegar
10-03-2017,13,42,70.0,70.0,Karvegar
11-03-2017,18,55,60.0,69.0,Karvegar
12-03-2017,24,72,100.0,100.0,Karvegar
13-03-2017,21,65,117.0,111.0,Karvegar
14-03-2017,22,69,88.0,88.0,Karvegar
15-03-2017,20,61,76.0,76.0,Karvegar
16-03-2017,23,71,65.0,89.0,Karvegar
17-03-2017,20,62,61.0,78.0,Karvegar
18-03-2017,25,76,82.0,95.0,Karvegar
19-03-2017,24,73,85.0,91.0,Karvegar
20-03-2017,17,54,74.0,74.0,Karvegar
28-03-2017,29,87,99.0,107.0,Karvegar
29-03-2017,16,23,95.0,95.0,Karvegar
30-03-2017,15,22,99.0,99.0,Karvegar
31-03-2017,24,31,98.0,98.0,Karvegar
01-04-2017,23,30,90.0,90.0,Karvegar
02-04-2017,24,41,54.0,54.0,Karvegar
03-04-2017,14,56,64.0,70.0,Karvegar
04-04-2017,12,41,59.0,59.0,Karvegar
05-04-2017,14,46,74.0,74.0,Karvegar
06-04-2017,13,43,66.0,66.0,Karvegar
07-04-2017,16,50,82.0,82.0,Karvegar
08-04-2017,23,69,97.0,97.0,Karvegar
09-04-2017,29,87,96.0,107.0,Karvegar
10-04-2017,18,52,112.0,108.0,Karvegar
11-04-2017,17,43,103.0,102.0,Karvegar
12-04-2017,19,47,85.0,85.0,Karvegar
13-04-2017,23,56,81.0,81.0,Karvegar
14-04-2017,28,68,76.0,85.0,Karvegar
15-04-2017,20,49,84.0,84.0,Karvegar
16-04-2017,28,68,69.0,85.0,Karvegar
17-04-2017,26,62,79.0,79.0,Karvegar
18-04-2017,21,52,78.0,78.0,Karvegar
19-04-2017,22,55,75.0,75.0,Karvegar
21-04-2017,14,36,53.0,53.0,Karvegar
22-04-2017,16,41,61.0,61.0,Karvegar
23-04-2017,17,44,60.0,60.0,Karvegar
25-04-2017,17,42,73.0,73.0,Karvegar
26-04-2017,20,50,82.0,82.0,Karvegar
27-04-2017,16,42,80.0,80.0,Karvegar
28-04-2017,25,60,71.0,75.0,Karvegar
29-04-2017,19,26,69.0,69.0,Karvegar
30-04-2017,20,49,78.0,78.0,Karvegar
01-05-2017,24,58,80.0,80.0,Karvegar
03-05-2017,144,54,91.0,121.0,Karvegar
04-05-2017,525,40,77.0,235.0,Karvegar
05-05-2017,18,40,83.0,83.0,Karvegar
06-05-2017,20,25,67.0,67.0,Karvegar
07-05-2017,18,23,61.0,61.0,Karvegar
08-05-2017,12,16,198.0,165.0,Karvegar
09-05-2017,24,28,49.0,49.0,Karvegar
10-05-2017,28,31,58.0,58.0,Karvegar
11-05-2017,24,28,51.0,51.0,Karvegar
12-05-2017,9,14,73.0,73.0,Karvegar
13-05-2017,4,10,63.0,63.0,Karvegar
14-05-2017,4,10,38.0,38.0,Karvegar
15-05-2017,4,15,39.0,39.0,Karvegar
16-05-2017,4,20,49.0,49.0,Karvegar
17-05-2017,4,20,49.0,49.0,Karvegar
19-05-2017,17,33,51.0,51.0,Karvegar
20-05-2017,16,30,42.0,42.0,Karvegar
21-05-2017,16,27,33.0,34.0,Karvegar
22-05-2017,17,55,49.0,69.0,Karvegar
23-05-2017,13,50,59.0,63.0,Karvegar
24-05-2017,46,16,55.0,58.0,Karvegar
25-05-2017,9,36,56.0,56.0,Karvegar
26-05-2017,12,40,43.0,50.0,Karvegar
27-05-2017,10,37,33.0,46.0,Karvegar
28-05-2017,12,40,24.0,50.0,Karvegar
29-05-2017,11,39,31.0,49.0,Karvegar
30-05-2017,9,35,29.0,44.0,Karvegar
31-05-2017,9,36,30.0,45.0,Karvegar
01-06-2017,12,40,28.0,50.0,Karvegar
02-06-2017,13,41,22.0,51.0,Karvegar
03-06-2017,13,42,16.0,53.0,Karvegar
04-06-2017,10,37,27.0,46.0,Karvegar
05-06-2017,9,35,35.0,44.0,Karvegar
06-06-2017,10,37,40.0,46.0,Karvegar
07-06-2017,11,39,24.0,49.0,Karvegar
08-06-2017,11,39,20.0,49.0,Karvegar
09-06-2017,10,38,20.0,48.0,Karvegar
10-06-2017,10,36,18.0,45.0,Karvegar
11-06-2017,11,38,16.0,48.0,Karvegar
12-06-2017,9,36,21.0,45.0,Karvegar
13-06-2017,9,36,24.0,45.0,Karvegar
14-06-2017,11,38,24.0,48.0,Karvegar
15-06-2017,10,36,15.0,45.0,Karvegar
16-06-2017,10,37,20.0,46.0,Karvegar
17-06-2017,10,37,21.0,46.0,Karvegar
18-06-2017,11,38,15.0,48.0,Karvegar
19-06-2017,10,36,24.0,45.0,Karvegar
20-06-2017,9,36,20.0,45.0,Karvegar
21-06-2017,10,37,27.0,46.0,Karvegar
22-06-2017,10,36,19.0,45.0,Karvegar
24-06-2017,9,37,29.0,46.0,Karvegar
25-06-2017,9,36,19.0,45.0,Karvegar
26-06-2017,9,14,20.0,20.0,Karvegar
27-06-2017,10,35,23.0,44.0,Karvegar
28-06-2017,11,38,23.0,48.0,Karvegar
29-06-2017,10,37,26.0,46.0,Karvegar
30-06-2017,10,38,26.0,48.0,Karvegar
01-07-2017,10,37,26.0,46.0,Karvegar
02-07-2017,11,38,20.0,48.0,Karvegar
03-07-2017,9,35,37.0,44.0,Karvegar
04-07-2017,10,37,33.0,46.0,Karvegar
05-07-2017,9,36,35.0,45.0,Karvegar
06-07-2017,10,37,34.0,46.0,Karvegar
07-07-2017,10,37,46.0,46.0,Karvegar
08-07-2017,10,36,40.0,45.0,Karvegar
09-07-2017,11,38,33.0,48.0,Karvegar
10-07-2017,10,37,45.0,46.0,Karvegar
11-07-2017,10,37,43.0,46.0,Karvegar
12-07-2017,10,37,38.0,46.0,Karvegar
13-07-2017,10,37,29.0,46.0,Karvegar
14-07-2017,11,38,34.0,48.0,Karvegar
15-07-2017,11,39,33.0,49.0,Karvegar
16-07-2017,11,38,25.0,48.0,Karvegar
17-07-2017,11,39,16.0,49.0,Karvegar
18-07-2017,12,40,21.0,50.0,Karvegar
19-07-2017,12,41,20.0,51.0,Karvegar
20-07-2017,12,22,21.0,28.0,Karvegar
21-07-2017,11,40,23.0,50.0,Karvegar
22-07-2017,10,38,33.0,48.0,Karvegar
23-07-2017,11,39,31.0,49.0,Karvegar
24-07-2017,11,39,40.0,49.0,Karvegar
25-07-2017,12,41,44.0,51.0,Karvegar
26-07-2017,15,45,43.0,56.0,Karvegar
27-07-2017,18,50,29.0,63.0,Karvegar
28-07-2017,19,26,28.0,33.0,Karvegar
29-07-2017,18,63,44.0,79.0,Karvegar
30-07-2017,20,61,35.0,76.0,Karvegar
31-07-2017,21,62,34.0,78.0,Karvegar
01-08-2017,20,70,29.0,88.0,Karvegar
02-08-2017,14,79,40.0,99.0,Karvegar
03-08-2017,18,68,40.0,85.0,Karvegar
04-08-2017,38,47,37.0,59.0,Karvegar
05-08-2017,46,46,47.0,58.0,Karvegar
06-08-2017,53,45,46.0,66.0,Karvegar
07-08-2017,42,45,48.0,56.0,Karvegar
08-08-2017,33,47,49.0,59.0,Karvegar
09-08-2017,33,46,44.0,58.0,Karvegar
10-08-2017,34,47,38.0,59.0,Karvegar
12-08-2017,33,46,45.0,58.0,Karvegar
13-08-2017,31,45,40.0,56.0,Karvegar
14-08-2017,33,44,32.0,55.0,Karvegar
15-08-2017,32,45,36.0,56.0,Karvegar
16-08-2017,33,46,46.0,58.0,Karvegar
17-08-2017,33,46,57.0,58.0,Karvegar
18-08-2017,33,46,68.0,68.0,Karvegar
19-08-2017,34,47,33.0,59.0,Karvegar
20-08-2017,33,46,21.0,58.0,Karvegar
21-08-2017,35,48,29.0,60.0,Karvegar
22-08-2017,34,48,38.0,60.0,Karvegar
23-08-2017,34,48,40.0,60.0,Karvegar
25-08-2017,33,47,20.0,59.0,Karvegar
26-08-2017,34,47,23.0,59.0,Karvegar
27-08-2017,33,46,29.0,58.0,Karvegar
28-08-2017,34,49,23.0,61.0,Karvegar
30-08-2017,33,47,31.0,59.0,Karvegar
31-08-2017,35,49,58.0,61.0,Karvegar
01-09-2017,32,47,42.0,59.0,Karvegar
02-09-2017,32,47,38.0,59.0,Karvegar
03-09-2017,31,46,33.0,58.0,Karvegar
04-09-2017,31,47,55.0,59.0,Karvegar
05-09-2017,30,46,48.0,58.0,Karvegar
06-09-2017,29,46,53.0,58.0,Karvegar
07-09-2017,30,49,66.0,66.0,Karvegar
08-09-2017,31,49,41.0,61.0,Karvegar
09-09-2017,31,49,51.0,61.0,Karvegar
10-09-2017,30,48,37.0,60.0,Karvegar
11-09-2017,30,49,41.0,61.0,Karvegar
12-09-2017,32,50,41.0,63.0,Karvegar
13-09-2017,30,48,33.0,60.0,Karvegar
14-09-2017,29,48,32.0,60.0,Karvegar
15-09-2017,29,47,33.0,59.0,Karvegar
16-09-2017,29,47,43.0,59.0,Karvegar
17-09-2017,29,47,38.0,59.0,Karvegar
18-09-2017,29,47,28.0,59.0,Karvegar
19-09-2017,30,50,31.0,63.0,Karvegar
20-09-2017,31,50,20.0,63.0,Karvegar
21-09-2017,29,47,36.0,59.0,Karvegar
23-09-2017,28,45,41.0,56.0,Karvegar
24-09-2017,27,46,55.0,58.0,Karvegar
25-09-2017,27,47,64.0,64.0,Karvegar
26-09-2017,28,48,63.0,63.0,Karvegar
27-09-2017,28,48,59.0,60.0,Karvegar
28-09-2017,27,48,64.0,64.0,Karvegar
29-09-2017,27,47,53.0,59.0,Karvegar
30-09-2017,27,47,59.0,59.0,Karvegar
01-10-2017,27,48,71.0,71.0,Karvegar
02-10-2017,26,47,78.0,78.0,Karvegar
03-10-2017,25,47,87.0,87.0,Karvegar
04-10-2017,27,51,95.0,95.0,Karvegar
05-10-2017,29,53,84.0,84.0,Karvegar
06-10-2017,28,48,74.0,74.0,Karvegar
07-10-2017,29,49,51.0,61.0,Karvegar
08-10-2017,26,47,47.0,59.0,Karvegar
09-10-2017,27,47,54.0,59.0,Karvegar
10-10-2017,27,47,41.0,59.0,Karvegar
11-10-2017,29,49,48.0,61.0,Karvegar
12-10-2017,28,49,47.0,61.0,Karvegar
13-10-2017,27,47,43.0,59.0,Karvegar
14-10-2017,29,50,49.0,63.0,Karvegar
15-10-2017,28,48,56.0,60.0,Karvegar
16-10-2017,28,50,77.0,77.0,Karvegar
17-10-2017,29,51,105.0,103.0,Karvegar
18-10-2017,27,49,90.0,90.0,Karvegar
19-10-2017,27,49,161.0,141.0,Karvegar
20-10-2017,25,47,92.0,92.0,Karvegar
21-10-2017,27,47,88.0,88.0,Karvegar
22-10-2017,27,47,71.0,71.0,Karvegar
23-10-2017,27,49,65.0,65.0,Karvegar
24-10-2017,27,49,93.0,93.0,Karvegar
25-10-2017,28,50,88.0,88.0,Karvegar
26-10-2017,28,51,91.0,91.0,Karvegar
27-10-2017,25,46,77.0,77.0,Karvegar
30-10-2017,25,51,102.0,101.0,Karvegar
31-10-2017,25,51,81.0,81.0,Karvegar
01-11-2017,30,56,100.0,100.0,Karvegar
02-11-2017,29,53,112.0,108.0,Karvegar
03-11-2017,29,53,94.0,94.0,Karvegar
04-11-2017,28,52,104.0,103.0,Karvegar
05-11-2017,30,54,95.0,95.0,Karvegar
06-11-2017,30,54,95.0,95.0,Karvegar
07-11-2017,29,53,86.0,86.0,Karvegar
08-11-2017,28,51,85.0,85.0,Karvegar
09-11-2017,29,52,91.0,91.0,Karvegar
10-11-2017,27,51,99.0,99.0,Karvegar
11-11-2017,28,52,107.0,105.0,Karvegar
12-11-2017,25,50,105.0,103.0,Karvegar
13-11-2017,25,47,100.0,100.0,Karvegar
14-11-2017,26,47,95.0,95.0,Karvegar
15-11-2017,26,48,101.0,101.0,Karvegar
16-11-2017,27,51,114.0,109.0,Karvegar
17-11-2017,25,49,125.0,117.0,Karvegar
18-11-2017,27,51,114.0,109.0,Karvegar
19-11-2017,26,48,112.0,108.0,Karvegar
20-11-2017,22,44,98.0,98.0,Karvegar
21-11-2017,24,46,88.0,88.0,Karvegar
22-11-2017,25,45,89.0,89.0,Karvegar
23-11-2017,24,43,67.0,67.0,Karvegar
25-11-2017,28,51,114.0,109.0,Karvegar
26-11-2017,30,54,162.0,141.0,Karvegar
27-11-2017,27,52,136.0,124.0,Karvegar
28-11-2017,27,54,129.0,119.0,Karvegar
29-11-2017,28,53,135.0,123.0,Karvegar
30-11-2017,28,53,158.0,139.0,Karvegar
01-12-2017,27,51,141.0,127.0,Karvegar
02-12-2017,27,49,143.0,129.0,Karvegar
03-12-2017,26,46,129.0,119.0,Karvegar
04-12-2017,25,46,107.0,105.0,Karvegar
05-12-2017,28,45,67.0,67.0,Karvegar
06-12-2017,28,45,36.0,56.0,Karvegar
07-12-2017,27,45,46.0,56.0,Karvegar
08-12-2017,28,49,104.0,103.0,Karvegar
09-12-2017,27,49,128.0,119.0,Karvegar
10-12-2017,25,45,121.0,114.0,Karvegar
11-12-2017,26,44,94.0,94.0,Karvegar
12-12-2017,26,46,82.0,82.0,Karvegar
13-12-2017,25,43,75.0,75.0,Karvegar
14-12-2017,27,46,78.0,78.0,Karvegar
15-12-2017,26,46,98.0,98.0,Karvegar
16-12-2017,29,50,120.0,113.0,Karvegar
17-12-2017,28,49,143.0,129.0,Karvegar
18-12-2017,26,49,120.0,113.0,Karvegar
19-12-2017,31,55,128.0,119.0,Karvegar
20-12-2017,31,58,145.0,130.0,Karvegar
21-12-2017,31,57,126.0,117.0,Karvegar
22-12-2017,30,55,133.0,122.0,Karvegar
23-12-2017,27,51,144.0,129.0,Karvegar
24-12-2017,25,46,113.0,109.0,Karvegar
25-12-2017,25,46,105.0,103.0,Karvegar
01-01-2018,21,41,64.0,64.0,Karvegar
02-01-2018,23,46,89.0,89.0,Karvegar
03-01-2018,22,44,77.0,77.0,Karvegar
04-01-2018,25,50,102.0,101.0,Karvegar
05-01-2018,20,42,91.0,91.0,Karvegar
06-01-2018,20,40,76.0,76.0,Karvegar
07-01-2018,21,40,62.0,62.0,Karvegar
08-01-2018,22,45,74.0,74.0,Karvegar
09-01-2018,23,45,83.0,83.0,Karvegar
10-01-2018,26,54,116.0,111.0,Karvegar
11-01-2018,27,54,117.0,111.0,Karvegar
12-01-2018,23,46,97.0,97.0,Karvegar
13-01-2018,23,45,100.0,100.0,Karvegar
14-01-2018,23,44,94.0,94.0,Karvegar
15-01-2018,24,46,91.0,91.0,Karvegar
16-01-2018,22,38,86.0,86.0,Karvegar
17-01-2018,24,42,54.0,54.0,Karvegar
18-01-2018,26,47,61.0,61.0,Karvegar
19-01-2018,25,46,64.0,64.0,Karvegar
20-01-2018,22,44,72.0,72.0,Karvegar
21-01-2018,23,44,70.0,70.0,Karvegar
22-01-2018,22,43,70.0,70.0,Karvegar
23-01-2018,22,39,60.0,60.0,Karvegar
24-01-2018,24,46,74.0,74.0,Karvegar
25-01-2018,23,47,68.0,68.0,Karvegar
26-01-2018,22,46,73.0,73.0,Karvegar
27-01-2018,21,45,69.0,69.0,Karvegar
28-01-2018,20,30,76.0,76.0,Karvegar
29-01-2018,20,28,94.0,94.0,Karvegar
30-01-2018,20,37,102.0,101.0,Karvegar
31-01-2018,19,44,88.0,88.0,Karvegar
01-02-2018,19,45,78.0,78.0,Karvegar
02-02-2018,19,73,69.0,91.0,Karvegar
03-02-2018,21,69,83.0,86.0,Karvegar
04-02-2018,22,45,91.0,91.0,Karvegar
05-02-2018,21,47,82.0,82.0,Karvegar
06-02-2018,21,49,79.0,79.0,Karvegar
07-02-2018,20,43,68.0,68.0,Karvegar
08-02-2018,20,39,41.0,49.0,Karvegar
09-02-2018,22,37,92.0,92.0,Karvegar
10-02-2018,18,46,108.0,105.0,Karvegar
11-02-2018,17,35,98.0,98.0,Karvegar
12-02-2018,19,38,79.0,79.0,Karvegar
13-02-2018,18,41,85.0,85.0,Karvegar
14-02-2018,20,44,121.0,114.0,Karvegar
15-02-2018,20,46,127.0,118.0,Karvegar
16-02-2018,21,45,153.0,135.0,Karvegar
17-02-2018,23,41,121.0,114.0,Karvegar
18-02-2018,20,38,120.0,113.0,Karvegar
19-02-2018,23,40,130.0,120.0,Karvegar
20-02-2018,20,46,148.0,132.0,Karvegar
21-02-2018,22,45,158.0,139.0,Karvegar
22-02-2018,27,39,143.0,129.0,Karvegar
23-02-2018,27,37,139.0,126.0,Karvegar
24-02-2018,23,39,128.0,119.0,Karvegar
25-02-2018,22,41,141.0,127.0,Karvegar
26-02-2018,22,43,151.0,134.0,Karvegar
27-02-2018,23,38,148.0,132.0,Karvegar
01-03-2018,26,64,141.0,127.0,Karvegar
02-03-2018,24,61,132.0,121.0,Karvegar
03-03-2018,30,73,138.0,125.0,Karvegar
04-03-2018,24,59,125.0,117.0,Karvegar
05-03-2018,23,57,147.0,131.0,Karvegar
06-03-2018,21,51,178.0,152.0,Karvegar
08-03-2018,23,57,118.0,112.0,Karvegar
09-03-2018,26,65,131.0,121.0,Karvegar
10-03-2018,29,72,150.0,133.0,Karvegar
11-03-2018,26,66,125.0,117.0,Karvegar
12-03-2018,22,54,150.0,133.0,Karvegar
13-03-2018,29,72,142.0,128.0,Karvegar
14-03-2018,29,72,132.0,121.0,Karvegar
15-03-2018,27,66,137.0,125.0,Karvegar
16-03-2018,21,53,96.0,96.0,Karvegar
17-03-2018,23,56,136.0,124.0,Karvegar
18-03-2018,24,60,108.0,105.0,Karvegar
19-03-2018,26,65,88.0,88.0,Karvegar
20-03-2018,26,65,78.0,81.0,Karvegar
21-03-2018,26,65,82.0,82.0,Karvegar
22-03-2018,27,66,89.0,89.0,Karvegar
23-03-2018,28,69,107.0,105.0,Karvegar
24-03-2018,24,59,124.0,116.0,Karvegar
25-03-2018,23,57,129.0,119.0,Karvegar
26-03-2018,23,57,164.0,143.0,Karvegar
27-03-2018,31,78,124.0,116.0,Karvegar
28-03-2018,29,72,90.0,90.0,Karvegar
29-03-2018,20,50,82.0,82.0,Karvegar
30-03-2018,20,50,86.0,86.0,Karvegar
31-03-2018,20,50,93.0,93.0,Karvegar
01-04-2018,23,56,94.0,94.0,Karvegar
02-04-2018,22,54,113.0,109.0,Karvegar
04-04-2018,20,50,127.0,118.0,Karvegar
05-04-2018,22,54,133.0,122.0,Karvegar
06-04-2018,20,51,145.0,130.0,Karvegar
07-04-2018,21,51,155.0,137.0,Karvegar
08-04-2018,21,52,115.0,110.0,Karvegar
09-04-2018,22,54,115.0,110.0,Karvegar
11-04-2018,20,49,113.0,109.0,Karvegar
12-04-2018,18,45,109.0,106.0,Karvegar
13-04-2018,20,49,119.0,113.0,Karvegar
14-04-2018,18,43,100.0,100.0,Karvegar
16-04-2018,18,46,100.0,100.0,Karvegar
17-04-2018,21,52,119.0,113.0,Karvegar
18-04-2018,19,46,90.0,90.0,Karvegar
19-04-2018,20,49,112.0,108.0,Karvegar
20-04-2018,18,46,92.0,92.0,Karvegar
21-04-2018,18,45,83.0,83.0,Karvegar
22-04-2018,20,50,98.0,98.0,Karvegar
25-04-2018,21,52,97.0,97.0,Karvegar
26-04-2018,20,51,86.0,86.0,Karvegar
27-04-2018,22,54,77.0,77.0,Karvegar
28-04-2018,25,63,83.0,83.0,Karvegar
29-04-2018,25,63,74.0,79.0,Karvegar
30-04-2018,19,46,86.0,86.0,Karvegar
01-05-2018,19,47,100.0,100.0,Karvegar
02-05-2018,20,51,94.0,94.0,Karvegar
03-05-2018,20,48,81.0,81.0,Karvegar
04-05-2018,20,50,93.0,93.0,Karvegar
05-05-2018,28,69,96.0,96.0,Karvegar
06-05-2018,26,64,100.0,100.0,Karvegar
07-05-2018,22,55,83.0,83.0,Karvegar
08-05-2018,22,56,87.0,87.0,Karvegar
09-05-2018,18,45,107.0,105.0,Karvegar
11-05-2018,14,34,90.0,90.0,Karvegar
12-05-2018,13,33,110.0,107.0,Karvegar
13-05-2018,15,38,93.0,93.0,Karvegar
14-05-2018,15,38,82.0,82.0,Karvegar
15-05-2018,14,36,93.0,93.0,Karvegar
16-05-2018,14,36,118.0,112.0,Karvegar
17-05-2018,13,32,120.0,113.0,Karvegar
18-05-2018,13,33,100.0,100.0,Karvegar
19-05-2018,12,34,120.0,113.0,Karvegar
20-05-2018,15,40,130.0,120.0,Karvegar
21-05-2018,14,36,125.0,117.0,Karvegar
22-05-2018,13,34,117.0,111.0,Karvegar
23-05-2018,14,37,111.0,107.0,Karvegar
24-05-2018,14,37,128.0,119.0,Karvegar
25-05-2018,14,38,106.0,104.0,Karvegar
26-05-2018,14,37,88.0,88.0,Karvegar
27-05-2018,19,52,95.0,95.0,Karvegar
28-05-2018,13,36,85.0,85.0,Karvegar
30-05-2018,13,36,70.0,70.0,Karvegar
31-05-2018,13,35,96.0,96.0,Karvegar
01-06-2018,14,37,89.0,89.0,Karvegar
02-06-2018,13,36,69.0,69.0,Karvegar
03-06-2018,14,37,45.0,46.0,Karvegar
04-06-2018,14,36,57.0,57.0,Karvegar
05-06-2018,13,36,74.0,74.0,Karvegar
06-06-2018,14,37,65.0,65.0,Karvegar
07-06-2018,12,33,59.0,59.0,Karvegar
08-06-2018,12,33,50.0,50.0,Karvegar
09-06-2018,13,35,37.0,44.0,Karvegar
10-06-2018,14,37,49.0,49.0,Karvegar
11-06-2018,14,37,80.0,80.0,Karvegar
12-06-2018,13,36,88.0,88.0,Karvegar
13-06-2018,13,36,102.0,101.0,Karvegar
14-06-2018,13,35,82.0,82.0,Karvegar
15-06-2018,13,35,74.0,74.0,Karvegar
16-06-2018,13,36,63.0,63.0,Karvegar
17-06-2018,13,35,42.0,44.0,Karvegar
18-06-2018,12,33,22.0,41.0,Karvegar
19-06-2018,12,32,38.0,40.0,Karvegar
20-06-2018,12,33,86.0,86.0,Karvegar
21-06-2018,12,31,64.0,64.0,Karvegar
22-06-2018,11,31,56.0,56.0,Karvegar
23-06-2018,11,31,37.0,39.0,Karvegar
24-06-2018,12,31,30.0,39.0,Karvegar
25-06-2018,12,31,35.0,39.0,Karvegar
26-06-2018,12,31,46.0,46.0,Karvegar
27-06-2018,12,31,63.0,63.0,Karvegar
28-06-2018,12,31,50.0,50.0,Karvegar
29-06-2018,12,32,49.0,49.0,Karvegar
30-06-2018,11,31,49.0,49.0,Karvegar
01-07-2018,12,31,44.0,44.0,Karvegar
02-07-2018,11,30,34.0,38.0,Karvegar
03-07-2018,11,30,41.0,41.0,Karvegar
04-07-2018,11,30,38.0,38.0,Karvegar
05-07-2018,12,32,23.0,40.0,Karvegar
06-07-2018,12,32,46.0,46.0,Karvegar
07-07-2018,12,31,32.0,39.0,Karvegar
08-07-2018,11,30,27.0,38.0,Karvegar
09-07-2018,11,30,43.0,43.0,Karvegar
10-07-2018,11,30,34.0,38.0,Karvegar
11-07-2018,11,30,44.0,44.0,Karvegar
12-07-2018,11,30,33.0,38.0,Karvegar
13-07-2018,11,30,36.0,38.0,Karvegar
14-07-2018,11,30,44.0,44.0,Karvegar
15-07-2018,11,29,24.0,36.0,Karvegar
16-07-2018,11,29,20.0,36.0,Karvegar
17-07-2018,11,30,27.0,38.0,Karvegar
18-07-2018,11,30,28.0,38.0,Karvegar
19-07-2018,11,29,35.0,36.0,Karvegar
20-07-2018,11,29,29.0,36.0,Karvegar
21-07-2018,11,29,40.0,40.0,Karvegar
22-07-2018,11,29,33.0,36.0,Karvegar
24-07-2018,11,30,39.0,39.0,Karvegar
25-07-2018,11,29,64.0,64.0,Karvegar
26-07-2018,11,28,59.0,59.0,Karvegar
27-07-2018,11,29,64.0,64.0,Karvegar
28-07-2018,11,29,63.0,63.0,Karvegar
29-07-2018,11,29,69.0,69.0,Karvegar
30-07-2018,11,29,63.0,63.0,Karvegar
31-07-2018,11,30,83.0,83.0,Karvegar
01-08-2018,10,28,86.0,86.0,Karvegar
02-08-2018,10,28,63.0,63.0,Karvegar
03-08-2018,10,28,38.0,38.0,Karvegar
04-08-2018,11,28,37.0,37.0,Karvegar
05-08-2018,10,28,53.0,53.0,Karvegar
06-08-2018,10,28,48.0,48.0,Karvegar
07-08-2018,10,28,47.0,47.0,Karvegar
08-08-2018,10,28,47.0,47.0,Karvegar
09-08-2018,10,27,30.0,34.0,Karvegar
10-08-2018,10,27,38.0,38.0,Karvegar
11-08-2018,10,27,32.0,34.0,Karvegar
12-08-2018,10,27,29.0,34.0,Karvegar
13-08-2018,10,27,16.0,34.0,Karvegar
14-08-2018,10,28,31.0,35.0,Karvegar
15-08-2018,10,27,34.0,34.0,Karvegar
16-08-2018,10,27,29.0,34.0,Karvegar
17-08-2018,10,27,30.0,34.0,Karvegar
18-08-2018,10,27,21.0,34.0,Karvegar
19-08-2018,10,27,23.0,34.0,Karvegar
21-08-2018,10,27,19.0,34.0,Karvegar
22-08-2018,10,27,21.0,34.0,Karvegar
23-08-2018,10,27,28.0,34.0,Karvegar
24-08-2018,10,27,25.0,34.0,Karvegar
25-08-2018,10,27,20.0,34.0,Karvegar
26-08-2018,10,27,12.0,34.0,Karvegar
27-08-2018,10,27,36.0,36.0,Karvegar
28-08-2018,10,27,43.0,43.0,Karvegar
29-08-2018,19,52,58.0,65.0,Karvegar
30-08-2018,22,60,64.0,75.0,Karvegar
31-08-2018,10,27,58.0,58.0,Karvegar
01-09-2018,10,28,49.0,49.0,Karvegar
02-09-2018,10,28,26.0,35.0,Karvegar
03-09-2018,11,29,31.0,36.0,Karvegar
04-09-2018,11,29,45.0,45.0,Karvegar
05-09-2018,15,40,53.0,53.0,Karvegar
06-09-2018,10,27,54.0,54.0,Karvegar
07-09-2018,10,27,45.0,45.0,Karvegar
08-09-2018,10,27,54.0,54.0,Karvegar
09-09-2018,10,27,51.0,51.0,Karvegar
10-09-2018,10,27,49.0,49.0,Karvegar
11-09-2018,10,27,66.0,66.0,Karvegar
12-09-2018,10,27,60.0,60.0,Karvegar
13-09-2018,10,27,33.0,34.0,Karvegar
14-09-2018,10,27,34.0,34.0,Karvegar
15-09-2018,10,27,36.0,36.0,Karvegar
16-09-2018,10,27,36.0,36.0,Karvegar
17-09-2018,11,31,49.0,49.0,Karvegar
18-09-2018,10,27,62.0,62.0,Karvegar
19-09-2018,11,29,65.0,65.0,Karvegar
20-09-2018,11,30,82.0,82.0,Karvegar
21-09-2018,12,31,86.0,86.0,Karvegar
22-09-2018,11,31,86.0,86.0,Karvegar
23-09-2018,11,28,73.0,73.0,Karvegar
24-09-2018,10,27,79.0,79.0,Karvegar
25-09-2018,10,27,84.0,84.0,Karvegar
26-09-2018,11,29,98.0,98.0,Karvegar
27-09-2018,10,27,83.0,83.0,Karvegar
28-09-2018,10,28,87.0,87.0,Karvegar
29-09-2018,10,27,74.0,74.0,Karvegar
30-09-2018,10,27,84.0,84.0,Karvegar
